"Island hemp pants", "A solid choice for evening horseshoes, the Island Hemp Pants have a linen-like drape that s confident, never clingy. Made from a blend of hemp and organic cotton (55%  45%) plain weave, the pants have a regular rise with a wide leg silhouette. Comes with a zip fly and double-button front closure; the waistband has belt loops and a drawcord for added adjustability. Roomy, drop-in front patch pockets provide storage. Back patch pockets with button closures lend style. Inseam (size 8) is 32 . Recyclable through the Common Threads Recycling Program. Details: Hemp is soft with a linen-like drape Zip fly with double-button closure Waistband with belt loops; drawcord for added adjustability Drop-in front patch pockets; back patch pockets with button closure Regular rise Inseam (size 8) is 32 Fabric: 4-oz 55% hemp  45% organic cotton plain weave. Recyclable through the Common Threads Recycling Program Weight:  Made in China."
"Island hemp skirt", "The Island Hemp Skirt brings freestyle comfort to any creekside rock-skipping session. The skirt s summer-weight hemp  organic cotton (55%  45%) fabric blend has a soft, linen-like drape. Cut on the bias, it has a zip fly with double-button closure and a shaped waistband with adjustable drawcord. Two back patch pockets with button closures hold skipping rocks. Falls below the knee with a waist-to-hem length of 30 . Recyclable through the Common Threads Recycling Program. Details: Hemp is soft with a linen-like drape Zip fly with double button closure Shaped waistband; drawcord for added adjustability Bias-cut for drape 2 back patch pockets with button closure Falls below the knee Waist-to-hem length 30 Fabric: 4-oz 55% hemp  45% organic cotton plain weave. Recyclable through the Common Threads Recycling Program Weight:  Made in China."
"Island hemp top", "The breezy Island Hemp Top takes you from soaring Sierra midday temps to cool twilight without crumpling. The tank s linen-like hand and bias cut increase air flow and create a flattering drape. Made from a summer-weight blend of hemp and organic cotton (55%  45%), the hip-length top has a coconut button closure down the center-back and a front yoke seam for shaping. Recyclable through the Common Threads Program. Details: Summer-weight blend of hemp and organic cotton with a linen-like feel Strappy top with coconut button closure down center-back Flattering yoke seam for shaping Delicate print, with solid contrast straps Hip length Fabric: 4-oz 55% hemp  45% organic cotton plain weave. Recyclable through the Common Threads Recycling Program Weight:  Made in China."
"Lithia dress", "Celebrate the Summer Solstice with a dress that makes the most of longer days. The summer-weight Lithia Dress is made from a blend of organic cotton (55%) and Tencel (45%) that s soft, fluttery and flowing. With a bodice that gathers at the neck, the dress has a full, built-in shelf bra for ease and comfort. An elasticized waist, separate tie belt and an A-line drape add femininity. Front and back handkerchief hemline falls below the knee. Recyclable through the Common Threads Recycling Program. Details: Soft-handed jersey knit with smooth drape Bodice gathers at neck front and back Elasticized waist with separate tie belt Beautiful A-line drape Handkerchief hemline comes a to point, in both the front and back, below the knee Fabric: 4.8-oz 55% organic cotton  45% Tencel. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Lithia pants", "Pull out the Lithia Pants after you ve gotten your daily wave fix - the soft-handed fabric and smooth drape gently transition you back to the terrestrial world. Made from a summery, lightweight organic cotton  Tencel (55%  45%) blend, the pants have a shirred waist with a wide cinched waistband that s adjustable with side ties on the right side. The relaxed leg and low rise offer a flattering fit; inseam (size M) is 32 . Recyclable through the Common Threads Recycling Program. Details: Soft-handed jersey knit with smooth drape Flattering, wide, cinched waistband; adjustable on right side with ties Relaxed leg Low rise Inseam (size M) is 32 Fabric: 4.8-oz 55% organic cotton  45% Tencel. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Lithia skirt", "After packing the quiver, who has room for clothes? The versatile Lithia Skirt solves the space dilemma by functioning as both a skirt and a top. The multitasker s lightweight organic cotton (55%)  Tencel (45%) fabric is supersoft and scrunchable. As an A-line skirt, the doubled, shirred waistband cinches down with side ties on one side and falls just above the knee. As a top, the adjustable waistband becomes a bandeau-style bodice that ties behind the neck. Waist-to-hem length is 17 . Recyclable through the Common Threads Recycling Program. Details: Soft-handed jersey knit with smooth drape Snug, wide, cinched waistband; adjustable on right side with ties A-line shape skirt, above the knee length 17 length, waist to hem, when cinched Skirt s doubled waistband becomes bandeau style bodice for top and ties behind the neck Fabric: 4.8-oz 55% organic cotton  45% Tencel. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Lewis rashguard", "The 30-UPF fabric of our Long-Sleeved Rashguard keeps the sun from sizzling your skin. With a slim neckline, wide underarm panels and ergonomically placed seams. Made from a durable blend of 5.8-oz 84% all-recycled polyester  16% spandex. Details: Stretchy all-recycled polyester  spandex fabric offers protection against chafing and sun 30-UPF sun protection Mock neck and set-in long sleeves with seamless underarm gussets and flat-seam construction Fabric: 5.8-oz 84% all-recycled polyester  16% spandex Weight:  Made in USA."
"Lewis runshade top", "Long days and scorching rays can t stop the cool, comfortable-wearing Runshade Top. Its moisture-wicking 100% polyester jersey is now more durable, provides 30-UPF sun protection, and dries quickly. A deep center-front zip (now with an invisible zipper) vents body heat, and the revised overall design retains feminine shaping without bulk. An updated, streamlined mini-stand-up collar has less bulk and still protects your neck from the sun, and raglan sleeves with side panels keep seams clear of pack straps. The stash pocket is now centered on the lower back and closes with an invisible zip. A reflective heat-transfer logo keeps you visible. Recyclable through the Common Threads Recycling Program. Details: Moisture-wicking, Runshade fabric throughout is super soft and provides 30-UPF sun protection Minimalist collar stand offers neck protection from the sun without adding bulk Deep center-front invisible zipper is clean-finished for next-to-skin comfort Raglan sleeves and side panels keep seams out of the way of pack straps Center-back zippered pocket Reflective heat-transfer logo Fabric: 4.3-oz 100% polyester jersey. Recyclable through the Common Threads Recycling Program Weight:  Made in Vietnam."
"Mandeville hoody", "A going-places hoody. The Mandeville s soft, waffle knit is a supple blend of 40% organic cotton, 35% Tencel and 20% all-recycled polyester with 5% spandex for stretch. The rib-knit trimmed hood (with drawcord) opens to a full zip; the extra-wide rib-knit cuffs have thumb loops for attitude; the hem, also in a rib knit, hits at the lower hip. With handwarmer pockets. Recyclable through the Common Threads Recycling Program. Details: Supersoft organic cotton  Tencel blend waffle-knit hoody with cotton twill drawcord in hood Rib knit trim on hood and hem Thumb loop in cuffs for warmth; front pockets Lower hip length Fabric: 6.3-oz 40% organic cotton  35% Tencel  20% all-recycled polyester  5% spandex. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Margot dress", "Dig the Margot out of your board bag, throw it on and head out for live salsa; this super comfy dress is impervious to wrinkles or frump. Soft one-inch straps stay put and merge with a feminine, crossover V-front that supports. A flattering midriff is gathered for comfort; the slight A-line hem drapes to just above the knee. Made from our ultrasoft organic cotton (95%) with a touch of stretch (5% spandex). Recyclable through the Common Threads Recycling Program. Details: Organic stretch cotton Bra-friendly straps Deep V-front with crossover detail Shirred under-bust band lends support and style A-line hem falls above the knee Fabric: 6.2-oz 95% organic cotton  5% spandex. Recyclable through the Common Threads Recycling Program Weight:  Made in Turkey."
"Micro puff vest", "Too many alpine shiver-fests can leave you mumbling incoherently and sporting a thousand-yard stare, but this high-loft vest offers cold-weather sanity through ultralight, compressible core warmth. The durable, high-quality synthetic insulation traps heat (even when wet), and the double-ripstop polyester shell blocks wind and resists snow. Made with all-recycled polyester content throughout. With quilted side panels, two invisible-zip handwarmer pockets and an interior zippered chest pocket that doubles as a stuff sack (with a carabiner clip-in loop). Details: Ultralight, windproof shell and liner made from 100% all-recycled polyester with a Deluge DWR (durable water repellent) finish Insulated with superwarm and ultracompressible 100-gram PrimaLoft One Outstanding wet-weather performance and dry times Pockets: zippered handwarmers and one interior, zippered self-storage pocket Full-length front zipper with Deluge DWR finish, backed with a low-bulk wind flap Drawcord hem Fabric: Shell: 1.5-oz 32-denier 100% all-recycled polyester. Lining: 1.4-oz 22-denier 100% all-recycled polyester. Both have a DWR (durable water repellent) finish. Insulation: 100-g PrimaLoft One polyester. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Morning glory capris", "Our most versatile capris, made of a supple, smooth-faced nylon  spandex knit (86%  14%), accommodate dynamic moves, wick moisture, and dry quickly. Contrast topstitching highlights the flattering details: asymmetrical side seams, a curved back yoke, a wide, flat waistband and contouring through the thighs. The legs have a straight, slim fit with a slight flare at the cuff. Inside, the brushed interior and flat-seam construction pampers the skin. Low rise. Inseam (size M) is 24 . Details: Substantial, ultrastretchy and soft synthetic knit with excellent shape retention; wicks moisture and dries fast Flattering, wide, flat waistband Curved back-yoke detailing and asymmetric side seams, contoured fit through thigh, slight flare at hem Flat-seam construction is soft against skin Low rise Inseam (size M) is 24 Fabric: 7-oz 86% nylon  14% spandex smooth-faced jersey with moisture-wicking performance Weight: 232 g  Made in Colombia."
"Morning glory cross-back tank", "Like a best friend, the Cross-Back Tank has your back. Double racerback straps, a full shelf bra and feminine center-front seams provide stylish support. Made of a skin-soothing jersey knit (92% nylon  8% spandex) that keeps its shape and naturally contours to flatter yours. Wear it loose over the hips or cinched with the internal drawstring for inverted yoga poses. Recyclable through the Common Threads Recycling Program. Details: Strappy top combining beauty and function Double straps for support Full shelf bra Flattering front seaming at bust Hip length Flows over hip, but adjusts with drawcord for closer fit Fabric: 6-oz 92% nylon  8% spandex smooth-faced jersey knit. Recyclable through the Common Threads Recycling Program Weight:  Made in Colombia."
"Multi use shorts", "Streamlined, technical and ultra light: Our newest women s shorts move, breathe, and stay limber on trail runs, lunch-break gym sessions and marathon mountain scrambles. The 4-way-stretch fabric (91% all-recycled polyester  9% spandex) resists abrasion and sheds moisture with a Deluge DWR (durable water repellent) finish. The rear hip pockets have secure hook-and-loop tabs, and modest side-seam splits enhance leg range-of-motion. The flat-knit waistband uses minimal elastic for greater comfort, and has an internal drawcord. No brief; 3 inseam (size M). A reflective heat-transfer logo keeps you visible. Recyclable through the Common Threads Recycling Program. Details: Durable and supple, stretch-woven shell fabric resists snagging and abrasion Flat-knit waistband uses minimal elastic for greater comfort Internal drawcord adjusts fit Rear hip pockets have secure hook-and-loop tabs Modest side seam split for improved range of motion Reflective heat-transfer logo 3 inseam Fabric: Body: 3.5-oz 75-denier 91% all-recycled polyester  9% spandex with 4-way stretch and Deluge DWR (durable water repellent) finish. Waistband: 5.6-oz 88% polyester  12% spandex. Recyclable through the Common Threads Recycling Program Weight:  Made in Vietnam."
"Multi use skirt", "Even while you re running under a bright sun, this skirt provides unhindered mobility and a comfortable fit. The supple fabric (4-way stretch in the body) now uses a lighter, softer 91% all-recycled polyester  9% spandex blend that resists snagging and abrasion, and dries quickly. A comfortable, flat-knit waistband gives next-to-skin comfort, and an internal drawcord adjusts the fit. The 31  2 internal compression short has great stretch and a thin, tacky elastic strip at the bottom to hold them in place. A stealthy right-side envelope pocket secures with a hook-and-loop dot closure, and side splits at the hem provide coverage and enhance mobility, 14 waist-to-hem length. A reflective heat-transfer logo keeps you visible. Recyclable through the Common Threads Recycling Program. Details: Durable and supple, stretch-woven shell fabric resists snagging and abrasion Flat-knit waistband uses minimal elastic for greater comfort Internal drawcord adjusts fit 3 1  2 built-in compression shorts Stealth envelope-style pocket on wearer s right has hook-and-loop closure for security Single-layer skirt with side splits at hem provides coverage while allowing for good range of motion 14 waist to hem length; reflective heat-transfer logo and graphic Fabric: Body: 3.5-oz 75-denier 91% all-recycled polyester  9%spandex with 4-way stretch and Deluge DWR (durable water repellent) finish. Waistband: 5.6-oz 88% polyester  12% spandex. Lining: 5.8-oz 80% polyester  20% spandex stretch tricot; with a wicking finish. Recyclable through the Common Threads Recycling Program Weight:  Made in Vietnam."
"Nine trails shorts", "Mountain biking, trail running, fast packing: If it gets your heart rate up, then it suits the versatile Women s Nine Trails Shorts. The lightweight fabric is made from a 75-denier 91% all-recycled polyester  9% spandex blend that has 4-way stretch, is tough yet highly breathable, and is treated with a Deluge DWR (durable water repellent) finish. A lightweight, breathable, moisture-wicking built-in liner extends into the waistband, and an interior drawcord provides a comfortable fit. Cut for ample coverage with an open-knit crotch gusset to vent excess heat. Two front pockets with invisible zipper closures and stitched-through pocket bags give secure storage. Inseam (size M) is 5 . Reflective heat-transfer logo and graphic keep you visible. Recyclable through the Common Threads Recycling Program. Details: Supple soft stretch-woven breathable fabric resists snagging and is recyclable; Deluge DWR (durable water repellent) finish for weather protection Lightweight, breathable, moisture-wicking built-in liner extends into waistband for a comfortable fit Interior drawcord Two front pockets with zippered closures and stitched through pocket bags for secure storage Open-knit crotch gusset stays dry and puts an end to chafing Reflective heat-transfer logo and graphic 5 inseam Fabric: Body: 3.5-oz 75-denier 91% all-recycled polyester  9% spandex with 4-way stretch and Deluge DWR finish. Lining: 3.8-oz microdenier polyester crepe with moisture-wicking performance. Recyclable through the Common Threads Recycling Program Weight:  Made in Vietnam."
"Nine trails vest", "Simplicity in action - this vest protects the core, moves, breathes, and weighs nearly nothing. The lightweight, wind-resistant 15-denier 100% nylon is treated with a Deluge DWR (durable water repellent) finish to shed light rain, and the exceptionally breathable stretch-woven back panel (91% all-recycled polyester  9% spandex) vents excess heat. The high-rise tricot-lined neck provides a tight seal; the armholes and hem now have elastic binding. Reflective heat-transfer logos (front and back) and a reflective center-back zippered pocket keep you visible. Details: Light, slightly transparent, tough, triple-ripstop nylon soft shell on torso and shoulders; breathable recycled polyester stretch-woven fabric on back; vest is treated with a Deluge DWR (durable water repellent) finish for weather protection Elastic binding at armholes and hem for a good fit Reflective zippered pocket on back Reflective heat-transfer logos (front and back) Can be worn over baselayers and light midlayers Fabric: Body: 1.1-oz 15-denier 100% nylon with 50-denier triple-ripstop yarns. Back panel: 3.5-oz 75-denier stretch woven 91% all-recycled polyester  9% spandex. Vest has Deluge DWR finish Weight:  Made in Vietnam."
"Rain shadow jkt", "Staying inside isn t the only way to stay dry - enjoy the trails in all conditions with fully seam-sealed waterproof  breathable protection. The Rain Shadow is made from a packable, lightweight and tear-resistant 2.5-layer 100% nylon fabric with a waterproof  breathable H2No barrier and a Deluge DWR (durable water repellent) finish. On the inside, a raised pattern diffuses and channels moisture away from skin, aids in hassle-free layering, and enhances long-term durability. Updated with microfleece lining on the neck and chin, waterproof handwarmer pockets (no longer mesh-lined) with zipper garages, and external zippers that are now water-resistant (without storm flaps). Also features a roll-down, 2-way-adjustable, helmet-compatible hood, a 2-way center-front zipper, self-fabric cuff tabs and a drawcord hem. Details: 2.5-layer tear-resistant fabric with a waterproof  breathable H2No barrier and a Deluge DWR (durable water repellent) finish; highly engineered interior surface texture channels moisture away from skin, protects the waterproof barrier from abrasion and slides easily over layers Roll-down, 2-way-adjustable hood with a laminated visor for improved hood structure and visibility in poor conditions All zippers (center-front, handwarmer pockets, and pit zips) all feature a water resistant coating to keep you dry without extra storm flaps and hook-and-loop closures Microfleece-lined neck and chin for comfort and enhanced protection of barrier Waterproof handwarmer pockets- without mesh lining Updated custom zipper pulls Fabric: 2.5-layer, 2.5-oz 100% nylon with a waterproof  breathable H2No barrier and Deluge DWR finish Weight:  Made in Vietnam."
"Rock guide pants", "Our Rock Guides are made of a soft, stretch-woven nylon tough enough to withstand the sharp crystalline scrambling of Joshua Tree. They have the proven performance of our Guide line but in a lighter fabric, more contemporary styling and, this season, a more streamlined fit. Articulated knees and a gusseted crotch allow effortless high-stepping and stemming. The pants have an athletic cut that includes forward-angled side seams and straight legs with easy-to-roll-up cuffs that stay in place through footwork-intensive routes. The button waist has a zip fly, belt loops, and a brushed interior for next-to-skin comfort. Well-thought-out pocketing includes two front drop-ins; one zippered on right thigh; and two zippered below the back yoke. Inseam (size 8) is 32 . Recyclable through the Common Threads Recycling Program. Details: Lightweight, stretch-woven nylon; separated zip waist (not pull-on) Zip fly and button closure; Pockets: 2 front drop-in, zippered right thigh Back zippered pockets below yoke Forward-angled side seams Gusseted crotch Regular rise Inseam (size 8) is 32 Fabric: 4.5-oz 96-denier 96% stretch-woven nylon  4% spandex with Deluge DWR (durable water repellent) finish. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Rock guide shorts", "Tough, abrasion-resistant Rock Guides are known to withstand butt-slide descents of the Joshua Tree classic, Clean and Jerk. Made of a technical stretch-woven nylon that s soft on the skin and dries quickly, the shorts have a zip fly, gusseted crotch, front drop-in pockets, a single zippered thigh pocket and rear security pockets. Regular rise; inseam (size 8) is 9 . Recyclable through the Common Threads Recycling Program. Details: Lightweight, stretch-woven nylon; separated zip waist (not pull-on) Zip fly and button closure; Pockets: 2 front drop-in, zippered on right thigh Back zippered pockets below yoke Forward-angled side seams Gusseted crotch Regular rise Inseam (size 8) is 9 Fabric: 4.5-oz 96-denier 96% stretch-woven nylon  4% spandex with Deluge DWR (durable water repellent) finish. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Serenity tights - long", "Soft and stretchy for unrestricted mobility on the mat, our Serenity Tights are fitted close at the waist and through the hips and contour to a slight flare at the ankles. The adjustable waist rolls up or down and hides a mini key pocket. Made from an 8.6-oz 85% organic cotton  15% spandex knit. Inseam (size M) is 33 . Details: Soft, organic cotton for comfort and breathability, spandex for mobility Adjustable waist rolls up or down On-seam stealth mini key-pocket at waist Slim, contoured leg fit; slight flare at hem Regular rise Inseam is 33 Fabric: 8.6-oz 85% organic cotton  15% spandex knit Weight: 320 g  Made in Thailand."
"Simple guide jkt", "Skin-in by headlamp, summit by noon, finish with some late-day cragging - our newest and lightest stretch-woven soft-shell jacket breathes, protects, and keeps pace throughout. The highly breathable and wind-resistant double-weave blend of 91% all-recycled polyester  9% spandex, with a Deluge DWR (durable water repellent) finish, moves with you, moves moisture, and stays as durable as you are. Details: microfleece-lined neck and wind flap, zippered and handwarmer pockets, elasticized cuffs and a drawcord hem. Recyclable through the Common Threads Recycling Program. Details: Highly breathable and wind-resistant stretch-woven soft-shell fabric with Deluge DWR (durable water repellent) finish Microfleece-lined neck and wind flap for next-to-skin comfort Zippered handwarmer pockets Elasticized cuffs Drawcord hem Fabric: 6.2-oz 91% all-recycled polyester  9% spandex double weave with Deluge DWR finish. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Simple guide pants", "A trip to Patagonia and one pair of pants: Our Simple Guides deal with burly approaches, burlier conditions and coarse granite without a whimper. The double-weave blend of 91% all-recycled polyester  9% spandex, with a Deluge DWR (durable water repellent) finish, stretches with your every stride, stays durable while remaining lightweight, moves sweat, breathes, and resists weather. Updated styling includes straight lower legs, a partially elasticized waistband with a zippered fly. Other features include articulated knees and a gusseted crotch to help you stay limber, and DWR (durable water repellent) treated reverse-coil zippers on the pockets: two front, one thigh and one rear hip. Recyclable through the Common Threads Recycling Program. Details: Lightweight stretch-woven fabric (100% recycled) wicks moisture, breathes and dries quickly while resisting weather and abrasion Updated fit and styling Separating, partially elasticized waistband with zippered fly with DWR (durable water repellent) finish Pockets: handwarmers, cargo, and back - all with DWR-treated reverse-coil zippers Articulated knees for full mobility Fabric: 6.2-oz 91% all-recycled polyester  9% spandex double weave with DelugeDWR (durable water repellent) finish. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Sleeveless a  c shirt", "As cooling but more structured than a summer tank or camisole, this feminine shirt is made from our lightest-weight organic cotton. A  C fabric has an open weave that keeps the air circulating and, since it s already crinkled, refuses to wrinkle. The yarn-dyed plaids have a quiet, open geometry. The full-length button placket with delicate binding and coconut buttons lets you wear the shirt alone or layered. Recyclable through the Common Threads Recycling Program. Details: Easy-care fabric is light and airy Princess seaming for shaping Delicate collar Full-length button placket with feminine binding and coconut buttons Fabric: 3.2-oz 100% organic cotton yarn-dyed plain weave. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Solid adour btm", "Adours feature a scooped, low-rise front (lined) and medium coverage in back. Our improved fabric blend is made of 82% nylon  18% spandex. Details: Medium coverage Lined front Slightly scooping front Low rise Improved fabric Fabric: 5.6-oz 82% nylon  18% spandex Weight:  Made in USA."
"Solid betina btm", "Our fullest coverage bottoms, the Betina fits highest across the hips with a slightly scooped, lined front. Made from a hard-wearing blend of 82% nylon  18% spandex. Details: Fullest coverage bottom Fits highest across hips, full front and back coverage Regular rise Improved fabric Fabric: 5.6-oz 82% nylon  18% spandex Weight:  Made in USA."
"Solid bibiana top", "The athletic Bibiana Top s racerback style won t impede shoulder blade movement when paddling or swimming. It has a lined front and an elastic underbust band for secure support. The low-cut front prevents water wash. With removable side-entry soft cups. Made from a blend of 82% nylon  18% spandex. Details: Racerback style Lined front Elastic underbust band for support Removable side-entry soft cups Improved fabric Fabric: 5.6-oz 82% nylon  18% spandex Weight:  Made in USA."
"Solimar pants", "In case your travel plans coincide with biting flies or the cloudless clarity of a high-pressure - we ve got you covered. Our lightest weight summer pant is made of a soft, stretch nylon with sun protection (30 UPF) and a DWR (durable water repellent) finish. Shaped and well-structured, the pants have a zip fly with button closure, waistband with belt loops, welted front patch pockets and a right thigh mini drop-in pocket. A capri length option secures with button fasteners. Straight legs and a regular rise. Inseam (size 8) is 32 . Recyclable through the Common Threads Recycling Program. Details: Lightweight stretch fabric with 30-UPF sun protection and DWR (durable water repellent) finish; waistband with belt loops Zip fly with button closure Patch front pockets with welt openings; mini drop-in pocket on right thigh Straight leg; back seaming and dart for shaping Legs fasten with button for capri length Regular rise Inseam (size 8) is 32 Fabric: 3-oz 93% nylon  7% spandex with 30-UPF sun protection. Recyclable through the Common Threads Recycling Program Weight:  Made in Vietnam."
"Solimar shorts", "Horny toads and other professional heat regulators seek shade. Let our new Solimar Shorts provide yours. Made of a tightly woven (30 UPF) lightweight stretch nylon with a DWR (durable water repellent) finish, the shorts are cut longer but can be rolled up and secured with button fasteners. They have two front patch pockets with welted openings and a single thigh mini drop-in pocket. Backside seams and darts provide shaping and the straight legs have vented hems. Regular rise; inseam (size 8) is 15 . Recyclable through the Common Threads Recycling Program. Details: Lightweight stretch fabric with 30-UPF protection and DWR (durable water repellent) finish Waistband with belt loops Zip fly with button closure Patch front pockets with welt openings; mini drop-in pocket on right thigh Straight leg; back seaming and dart for shaping Regular rise Inseam is 10 Fabric: 3-oz 93% nylon  7% spandex, with 30-UPF sun protection. Recyclable through the Common Threads Recycling Program Weight:  Made in Vietnam."
"S  s a  c shirt", "Not even stifling Great Basin heat can overwhelm the born-to-chill A  C Shirt. A  C fabric is made of 100% organic cotton and has a crepe-like crinkle that allows the fabric to hover over skin, inviting the slightest breeze. Subtle yarn-dyed plaids are soft and soothing. Shaping seams give the shirt a contoured fit without sacrificing airflow; the full-length button placket with feminine binding and coconut buttons provide layering options. Recyclable through the Common Threads Recycling Program. Details: Fabric is light, airy and easy to care for Princess seaming for shaping Delicate collar Full-length button placket with feminine binding and coconut buttons Fabric: 3.2-oz 100% organic cotton yarn-dyed plain weave. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"S  s rashguard", "The 30-UPF fabric of our Short-Sleeved Rashguard keeps the sun from sizzling your skin. With a slim neckband, seamless underarm gussets and set-in sleeves for chafe-free paddling. Made from a soft fabric blend of 84% all-recycled polyester  16% spandex in solid colors that match our swimwear and board shorts. Details: Stretchy all-recycled polyester  spandex fabric offers protection against chafing and sun 30-UPF sun protection Mock neck and set-in short sleeves with seamless underarm gussets and flat-seam construction Fabric: 5.8-oz 84% all-recycled polyester  16% spandex Weight:  Made in USA."
"S  s sol patrol shirt", "A shirt impossible to insult, the Sol Patrol still looks crisp after weeks of road or backcountry travel. The easy drape and tapered, feminine fit discourage frump and fatigue, and the tightly woven polyester blocks UV rays (30 UPF) for the life of the shirt. It s exceptionally soft, lightweight and quick-drying, and has a hidden zippered chest pocket with hemostat flap. Recyclable through the Common Threads Recycling Program. Details: Quick-drying polyester with tight weave is exceptionally soft and light, with 30-UPF rating for sun protection Hidden zippered chest pocket Flattering princess seaming front and back and yoke detail Short sleeves Hemostat flap Fabric: 2.2-oz 100% polyester ripstop with 30-UPF sun protection. Recyclable through the Common Threads Recycling Program Weight:  Made in Vietnam."
"Sun shelter shirt", "Chic and sensible, the Sun Shelter saves your skin for something more deserving than a tan. Fusing sun protection with feminine styling, the hip length Sun Shelter has delicate yoke detailing, a mandarin collar and slightly belled sleeves that stay put when rolled up. Made from a fine, yarn-dyed 57% all-recycled polyester  43% nylon fabric blend (with 40-UPF sun protection) that launders easily and dries overnight. Soft, lightweight and wrinkle resistant for carry-on packability. Recyclable through the Common Threads Recycling Program. Details: Quick-drying recycled polyester  nylon blend is exceptionally soft and light, with 40-UPF rating for sun protection Mandarin collar, full front placket Flattering yoke detail adds feminine appeal Fabric: 2.5-oz 57% all-recycled polyester  43% nylon with 40-UPF sun protection. Recyclable through the Common Threads Recycling Program Weight:  Made in Vietnam."
"Super cali shorts", "Super Cali Shorts keep their cool during tough sand-to-summit clamberings. These longer-length shorts feature a wide, comfortable waistband, belt loops, and a zip fly that closes with two coconut buttons. With front slash pockets, low-slung rear patch pockets and a 16 inseam, with 5 adjustable cuffs. Made of 100% organic cotton poplin. Recyclable through the Common Threads Recycling Program. Details: Organic cotton poplin is garment-washed for softness Wide waistband with belt loops; zip fly with 2 coconut buttons Front slash pockets; low-slung rear patch pockets Low rise Updated styling details Inseam is 16 Fabric: 3.8-oz 100% organic cotton poplin. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Synch vest", "With the possible exception of duct tape, there is nothing more versatile than a fleece vest. This one provides color and core warmth without the bulk of a jacket, and is made from cushy 7.5-oz double-faced polyester fleece (85% recycled). With feminine lines, a double-fleece collar and zippered handwarmer pockets. Recyclable through the Common Threads Recycling Program. Details: Soft, recycled and recyclable Synchilla fleece Feminine contemporary styling Zippered handwarmer pockets Double fleece collar Fabric: 7.5-oz 100% polyester (85% recycled) double-faced fleece. Recyclable through the Common Threads Recycling Program Weight: 229 g  Made in Mexico."
"Tranquila capri leggings", "Even in the crux you ll keep your cool in skin-soothing Tranquila Capris. Made of a soft 85% organic cotton  15% spandex blend, the leggings have a flat, wide waistband and a snug, contoured fit. Wear them layered or solo in the climbing gym or yoga studio. Low rise. Inseam (size M) is 20 . Details: Soft, organic cotton for comfort and breathability, spandex for mobility Wide, flat, shaped waistband sits snug on hips Contoured, formfitting capri-length leg; banded cuff below knee Low rise Inseam (size M) is 20 Fabric: 8.6-oz 85% organic cotton knit  15% spandex Weight:  Made in Thailand."
"Traverse jkt", "The sun has set, the air is cold, and three rugged miles lie between you and a warm car. Good motivation to zip up the lightweight Traverse and pick up your pace. This highly breathable soft shell is made from a fast-drying 93% all-recycled polyester  7% spandex fabric with 4-way stretch; a Deluge DWR (durable water repellent) finish protects against wet weather. Jacket features include: a mesh-lined, zip-through stand-up collar with zipper garage; a full zip with wind flap; elastic-banded cuffs; a drawcord waist and hem; and a slight drop tail. With two zippered handwarmer pockets and a zippered pocket on the left bicep that has an MP3 cord pass-through. Reflective logos (front and back) and graphics at the cuffs keep you visible. Recyclable through the Common Threads Recycling Program. Details: Fast-drying stretch-woven polyester soft shell is durable and delivers 4-way stretch; Deluge DWR (durable water repellent) finish for weather protection Mesh-lined zip-through stand-up collar; full zip with wind flap and zipper garage Zippered handwarmer pockets and a zip pocket at left bicep with interior MP3 cord pass-through Elastic-banded cuffs Drawcord hem Slight drop tail Reflective logos front chest and center back Fabric: 4.7-oz 70-denier 93% all-recycled polyester  7% spandex with 4-way mechanical stretch and a Deluge DWR finish. Recyclable through the Common Threads Recycling Program Weight:  Made in Vietnam."
"Undercover cami", "Morph from water-logged sea creature back to land dweller effortlessly with the easy-wearing Undercover Cami. Made from an active-minded, stretchy 95% organic cotton  5% spandex blend that maintains its shape; the built-in shelf bra supports and contours while spaghetti-style straps won t dig into your skin. With hidden seams for a clean, smooth look. Recyclable through the Common Threads Recycling Program. Details: Pre-washed, stretchy organic cotton Cleanly finished scoop neckline 360-degree shelf bra; straps have encased elastic for comfort Fabric: 6.2-oz 95% organic cotton  5% spandex. Recyclable through the Common Threads Recycling Program Weight:  Made in Turkey."
